,img_ids,dissimilarity_0_1,dissimilarity_45_1,dissimilarity_90_1,dissimilarity_135_1,correlation_0_1,correlation_45_1,correlation_90_1,correlation_135_1,homogeneity_0_1,homogeneity_45_1,homogeneity_90_1,homogeneity_135_1,contrast_0_1,contrast_45_1,contrast_90_1,contrast_135_1,ASM_0_1,ASM_45_1,ASM_90_1,ASM_135_1,energy_0_1,energy_45_1,energy_90_1,energy_135_1,dissimilarity_0_2,dissimilarity_45_2,dissimilarity_90_2,dissimilarity_135_2,correlation_0_2,correlation_45_2,correlation_90_2,correlation_135_2,homogeneity_0_2,homogeneity_45_2,homogeneity_90_2,homogeneity_135_2,contrast_0_2,contrast_45_2,contrast_90_2,contrast_135_2,ASM_0_2,ASM_45_2,ASM_90_2,ASM_135_2,energy_0_2,energy_45_2,energy_90_2,energy_135_2,dissimilarity_0_3,dissimilarity_45_3,dissimilarity_90_3,dissimilarity_135_3,correlation_0_3,correlation_45_3,correlation_90_3,correlation_135_3,homogeneity_0_3,homogeneity_45_3,homogeneity_90_3,homogeneity_135_3,contrast_0_3,contrast_45_3,contrast_90_3,contrast_135_3,ASM_0_3,ASM_45_3,ASM_90_3,ASM_135_3,energy_0_3,energy_45_3,energy_90_3,energy_135_3,dissimilarity_0_4,dissimilarity_45_4,dissimilarity_90_4,dissimilarity_135_4,correlation_0_4,correlation_45_4,correlation_90_4,correlation_135_4,homogeneity_0_4,homogeneity_45_4,homogeneity_90_4,homogeneity_135_4,contrast_0_4,contrast_45_4,contrast_90_4,contrast_135_4,ASM_0_4,ASM_45_4,ASM_90_4,ASM_135_4,energy_0_4,energy_45_4,energy_90_4,energy_135_4,dissimilarity_0_5,dissimilarity_45_5,dissimilarity_90_5,dissimilarity_135_5,correlation_0_5,correlation_45_5,correlation_90_5,correlation_135_5,homogeneity_0_5,homogeneity_45_5,homogeneity_90_5,homogeneity_135_5,contrast_0_5,contrast_45_5,contrast_90_5,contrast_135_5,ASM_0_5,ASM_45_5,ASM_90_5,ASM_135_5,energy_0_5,energy_45_5,energy_90_5,energy_135_5,label
300,Galaxy Date (38).JPG,6.470582571015745,7.98335483870889,5.844262820512528,8.412516129031484,0.9319768535171435,0.9086196202442318,0.9448267566799408,0.9005079370349021,0.3040086768461916,0.2665300139468695,0.31325584343674723,0.26058838761588077,204.36703578879528,272.2679999999687,166.37054487178557,296.43677419351627,0.015556761468358195,0.014597378772107397,0.01660738669050236,0.01453129604578078,0.12472674720507304,0.12081961253086106,0.12886964999759393,0.12054582550126229,10.132519222071656,7.98335483870889,9.04068419018107,8.412516129031484,0.8649137777472736,0.9086196202442318,0.8893352554857543,0.9005079370349021,0.24106516954476764,0.2665300139468695,0.2538175178104904,0.26058838761588077,401.00600891647105,272.2679999999687,331.32904909158634,296.43677419351627,0.013445138486007197,0.014597378772107397,0.014832198280905403,0.01453129604578078,0.11595317367802917,0.12081961253086106,0.12178751282830848,0.12054582550126229,12.528176112899336,11.67646674933023,10.97474747474782,12.37998433726983,0.8091013012831929,0.8312816144067052,0.8459005098490174,0.8119889148741246,0.21696286204128945,0.22186178233021453,0.2348399488775186,0.2185382556936114,559.8402432282876,492.80359590155757,458.21315721316694,549.1549631272898,0.012018259525892003,0.012259497012806793,0.013724673748388537,0.01216029955731785,0.10962782277274324,0.11072261292440128,0.1171523527223783,0.1102737482691046,14.399384655667873,13.966561035187251,12.506019783939331,14.895787944806377,0.7602309452002305,0.7727727209184837,0.8083610726047902,0.7432040754820936,0.20184059857730163,0.20002627866358869,0.2188932562466626,0.19624865458839463,694.4807541240625,650.4615105300763,565.7532539373012,735.1048062321871,0.010770622372553261,0.010466871306299527,0.012841102984191827,0.010535090437343532,0.10378160902854254,0.10230772847786,0.11331859063804062,0.10264058864476339,16.058680109386145,15.874064921184864,13.795754840396766,17.06816056638917,0.7150302809124908,0.7211711363781527,0.7745256937868229,0.6808417952389384,0.18579393941831285,0.18336114056638164,0.21086009584702067,0.17894814354088245,815.1543276992231,781.4709791610377,661.0322148089533,894.5016363878469,0.009528807071678616,0.008967842028960728,0.012173448084755204,0.009199368364985612,0.09761560875023326,0.09469869074575808,0.11033334983020866,0.09591333778461478,Galaxy
301,Galaxy Date (39).JPG,7.651280023722149,9.377649006621963,6.376348684210144,9.362019867549094,0.9065638555643108,0.8668321197274075,0.93072846950638,0.8715628161594656,0.2650918794785807,0.23596985837773551,0.28875171901889274,0.23744886560484865,217.31316925306456,307.22552980130155,161.5041118420916,296.31155629136845,0.012066308838387215,0.010858513332745926,0.012869205007787623,0.010985744046311174,0.10984675160598613,0.10420419057190515,0.11344251851835635,0.10481290019034477,11.634792703151241,9.377649006621963,9.978808516265618,9.362019867549094,0.8200110782388276,0.8668321197274075,0.8558892420571094,0.8715628161594656,0.2141535960702212,0.23596985837773551,0.2328268181578508,0.23744886560484865,414.04354892206356,307.22552980130155,333.33532795556374,296.31155629136845,0.010386402976826099,0.010858513332745926,0.011181423572190798,0.010985744046311174,0.10191370357722311,0.10420419057190515,0.10574225064840827,0.10481290019034477,14.119803666233986,13.261574539363094,12.079778043593095,13.518793969848849,0.7504783272775368,0.7604914653861592,0.8002178064643479,0.7658638216766575,0.1951603636034335,0.19777725912384117,0.21379098965526522,0.1968190694168246,567.86550469136,541.7873366833801,458.41463981922846,529.6346398659587,0.009161273520554092,0.00891150167363897,0.010426898853669415,0.008990439074209568,0.0957145418447693,0.09440075038705449,0.10211218758634748,0.09481792591176823,16.063163910180243,15.623313673649774,13.817960192357935,16.143820757915332,0.6913924768948145,0.6825061492019316,0.7484795084882718,0.6851389180892585,0.1783699651948998,0.17656555502211543,0.20031788876738843,0.17531108316118849,695.2196114025156,704.0363026235696,572.9829348116058,698.1981899532566,0.00822825182295348,0.007437229390615801,0.009724500918947282,0.00760673757488045,0.09070971184472741,0.08623937262420107,0.09861288414272894,0.08721661295235243,17.644126307237798,17.75517903690536,15.345193340492917,18.250857456441796,0.6377242772125136,0.6058889626747469,0.6999089576949071,0.6119230515606332,0.16741394843430155,0.16242191230426278,0.18976841987407853,0.16106484632275755,807.8754188241802,857.5868431883817,678.931122448925,844.4566470023548,0.007275442260453335,0.006353371085351404,0.00914113205117791,0.006533199899354748,0.08529620308345111,0.07970803651672398,0.09560926760088642,0.08082821227365324,Galaxy
302,Galaxy Date (4).JPG,6.767051282050635,8.131604381442125,5.344528398540515,8.06536726804005,0.9199936234296442,0.8928851543004603,0.9437001361379916,0.8981043128561583,0.3106428536104391,0.2701069583313509,0.3428205611510697,0.2710667863340367,241.68455128202964,321.55608891747534,170.28427354807175,305.8883054123229,0.011569169645788985,0.01086739798663294,0.01310168251236506,0.010935425232819929,0.10756007458991922,0.10424681283681021,0.11446258127600067,0.1045725835619448,10.862538300275228,8.131604381442125,8.70057606281976,8.06536726804005,0.835675890190442,0.8928851543004603,0.883374168183131,0.8981043128561583,0.23974876940309667,0.2701069583313509,0.2635674180302431,0.2710667863340367,492.7179164651372,321.55608891747534,350.6196698098056,305.8883054123229,0.010067123766865787,0.01086739798663294,0.01140242130869035,0.010935425232819929,0.10033505751663167,0.10424681283681021,0.10678212073512283,0.1045725835619448,13.752353132100103,12.530843679731118,11.108404503106078,12.49753967477775,0.7620794973850512,0.792337857498397,0.8313729455206889,0.8008029163700278,0.21317642111436244,0.21522146484400162,0.23330921108657712,0.21531044715268888,707.8871145732479,614.741421448671,503.9394086439102,589.6823410563325,0.009247787293650098,0.009076174355684242,0.010427938688377072,0.009028045560396653,0.09616541630778758,0.09526895798571663,0.10211727908819875,0.09501602791317186,16.035799444718354,15.548094672994335,12.988683294854226,15.602815137129355,0.6999595915151477,0.7098200399591463,0.7857341789661955,0.7204098386438925,0.19317230865085308,0.1918458523056485,0.21644027276087643,0.1881210675250881,885.8951494366487,846.6315598627872,636.8523625248881,815.7346716771452,0.008349294575795627,0.007831228683714471,0.009647343437093286,0.007672158476783444,0.09137447442144675,0.08849422966337676,0.09822089104204505,0.08759085840876,17.91170282708597,18.014773068331774,14.598921216083157,18.13135692133477,0.6469458733436588,0.6377940930782444,0.7441969762903762,0.6508058715080041,0.17862644788706608,0.17180609288904428,0.20199908652262172,0.1684115701098776,1034.8986193293063,1041.9160636276802,756.3917293232819,1004.4865775170349,0.0075249514683941275,0.006765523294219228,0.008993798117249775,0.0065544882145557115,0.08674647813251053,0.08225280113296585,0.09483563737988887,0.08095979381492835,Galaxy
303,Galaxy Date (40).JPG,6.352143182854588,7.7588961510525465,6.350535429482463,8.532813515269062,0.9253706440623976,0.8983607324008385,0.9266025757099619,0.8846151851538141,0.3293466080778956,0.2914432536545163,0.32073322792981174,0.2785304466282024,205.96181030551898,279.0744180713086,202.72176653754207,316.8160379161193,0.020163240692859415,0.018917785829377316,0.02090693067236656,0.018672537662894555,0.14199732635813753,0.13754194207359918,0.14459229119274153,0.13664749416983304,9.954903610772295,7.7588961510525465,10.019404125286272,8.532813515269062,0.8496373206198362,0.8983607324008385,0.8509830575226125,0.8846151851538141,0.26610126892204217,0.2914432536545163,0.2628725182526148,0.2785304466282024,412.75240973077223,279.0744180713086,409.16783804429826,316.8160379161193,0.017903127429821683,0.018917785829377316,0.018426875611698177,0.018672537662894555,0.13380256884612374,0.13754194207359918,0.1357456283336527,0.13664749416983304,12.38518404435663,11.394233746129025,12.452124798276468,12.623413312692522,0.7858638757590222,0.8159784915587663,0.7872666145404589,0.7814581132017038,0.24245648352669116,0.2428059259251351,0.24126683438255606,0.23379453691252589,584.8711689512277,499.3820046439234,580.4923922230663,593.0604876160505,0.01612670909038802,0.015651956491000932,0.016812327467641875,0.015358157846813165,0.12699098035052733,0.1251077794983227,0.12966235948663696,0.12392803495098745,14.348875968990466,13.826913280300298,14.3593073593087,15.473686272972339,0.7294817433851065,0.7546529384409014,0.7318479294635657,0.6909650955401663,0.2255821705667232,0.22014885235005088,0.22744615323777334,0.21074248688587255,735.2366279069,657.8588894549179,726.8659554731703,828.6276499862806,0.014562174749114127,0.013162844984883763,0.015420779667779286,0.013038114356673573,0.12067383622440338,0.11472944253714372,0.12418043190365899,0.11418456268985563,15.894958638986395,15.74813492063611,15.976903336182968,17.83623015873199,0.6819263298167981,0.7026116638581215,0.6820656761818085,0.6090815254934593,0.21252693448913876,0.19802089170420892,0.21519619530530235,0.19389872048267476,860.1336038706607,787.4410714286283,855.9842911578412,1035.0952777778664,0.013259242484625268,0.011291316295040765,0.014242494556265355,0.011334824577984225,0.11514878412135,0.1062606055650012,0.11934192287819631,0.10646513315627903,Galaxy
304,Galaxy Date (41).JPG,7.54735988389519,10.274409617861174,7.6578431372551,9.637827393730655,0.9031153265546639,0.8459381799533247,0.9021078909102053,0.851969807510747,0.2767430086479331,0.23303478000001476,0.26528515898654104,0.2400555790627038,240.48695949119957,378.888492915392,243.1124893435675,364.0547445255249,0.015648673985806535,0.014522078757191964,0.01561428587521656,0.014651446165461523,0.1250946601010872,0.12050758796520643,0.12495713615162825,0.12104315827613522,11.818068455453096,10.274409617861174,12.090987050854238,9.637827393730655,0.7992304788410595,0.8459381799533247,0.7936250044478268,0.851969807510747,0.22286723053999177,0.23303478000001476,0.21913132502267146,0.2400555790627038,493.8406862745436,378.888492915392,507.7319269359752,364.0547445255249,0.014128680013215485,0.014522078757191964,0.014346440504557419,0.014651446165461523,0.11886412416375046,0.12050758796520643,0.11977662753875407,0.12104315827613522,14.511717565517658,15.032674904283258,14.8272084196009,14.18225722241742,0.7132047380509112,0.7054381593069992,0.7080045067761251,0.7139446418179584,0.20476196782305,0.19471566387201109,0.20008577375501596,0.2004164414716859,699.8399393545026,710.6167333798479,710.6441511387646,690.0952401671727,0.01296985380797141,0.012316666187615424,0.013247052840343231,0.01244882826219656,0.11388526598279257,0.11098047660564188,0.11509584197677704,0.11157431721591023,16.594745570394615,17.7972222222201,16.632560965028425,17.048015873013743,0.6378972629489065,0.5994676586951067,0.6480764958800694,0.6077254062504063,0.18953649603892297,0.17488917976834287,0.1854558709793634,0.17936554034037241,877.4735969277076,947.1719135801185,845.9113946021857,927.644135802333,0.011910386388160473,0.010502688272381117,0.01242860542908533,0.010780599219567527,0.10913471669528663,0.1024826242461673,0.11148365543471084,0.10382966444888246,18.382579255156934,20.033961926890893,18.008512310108202,19.29761372776674,0.5686957512046706,0.5117882028312515,0.5998096322779951,0.5161732940173165,0.17902218726773161,0.16007435054536107,0.17810642803155657,0.16672967095864902,1038.119113573479,1130.6085441057187,949.2644054477844,1120.4534810974105,0.01107096159167406,0.009073486201434843,0.011519143701538228,0.009535352415955354,0.10521863709283664,0.09525484870301797,0.1073272738009227,0.09764912911007119,Galaxy
305,Galaxy Date (42).JPG,5.443433574419661,6.745024494794964,4.73118729097015,6.5587875076547535,0.9432352067906614,0.9166990650560158,0.9532005115383464,0.9251928821206703,0.3468285325274432,0.31500952455378617,0.37294048639154875,0.31073491207544757,166.82676056338383,243.29156460502935,137.7016190331502,218.48423147581693,0.021066986285865962,0.019609387040912613,0.021486702856876594,0.019689666397870207,0.145144708087708,0.14003352113302234,0.14658343309145339,0.1403198717141311,8.870193597852822,6.745024494794964,7.641713477779064,6.5587875076547535,0.8803904323274427,0.9166990650560158,0.9037409853726336,0.9251928821206703,0.27809132933023556,0.31500952455378617,0.2963809773565431,0.31073491207544757,348.7594786275444,243.29156460502935,281.5205777828589,218.48423147581693,0.019163323454613208,0.019609387040912613,0.01922528783587633,0.019689666397870207,0.13843165625901183,0.14003352113302234,0.13865528419745254,0.1403198717141311,11.405173745172858,10.575475719878314,9.748136478904778,10.098554431656028,0.8206403648668424,0.8328759742524672,0.8578832460374628,0.8544352382718371,0.2527241892376358,0.25819344417627593,0.2682245358950139,0.2540145745985377,518.552277992241,481.0871216525627,413.1890801505813,419.0261209937212,0.017954437918330714,0.01695111669156981,0.01766384547360573,0.017093880646342794,0.13399417121028329,0.1301964542204196,0.1329054004681741,0.130743568279066,13.513435737896456,13.382456828885717,11.468608739326305,12.753571428571693,0.7644020298664987,0.7562931014961279,0.8174958124250374,0.7885240650423502,0.2383358110841883,0.23146684433602754,0.24925499764421638,0.22829580836337174,675.2850087497801,690.9187205651642,527.4016922303867,599.5426609105284,0.017068726508195613,0.01490648851317267,0.016312817120119803,0.015068454126612838,0.1306473363991613,0.12209213125002229,0.12772163920072355,0.12275363182656894,15.335761848803692,15.772486982788406,12.985547785548812,15.044715608727381,0.7132353616880314,0.6846897239382767,0.777991171405642,0.7257258918256161,0.22358342337990356,0.212420825622426,0.23447764804159632,0.21333234403101486,814.9819036426786,879.8705830914695,637.86806526812,765.3595134941221,0.016016723564612572,0.013186168165698798,0.015193460062344346,0.013407732110152193,0.12655719483542835,0.11483104182101109,0.12326175425631564,0.11579176184060848,Galaxy
306,Galaxy Date (43).JPG,5.708569088743669,7.528258103151596,5.387792275380369,7.074182199266574,0.9324749119181496,0.8975271768753633,0.9375807128336897,0.9036095309844105,0.3394370133597934,0.2976324762293934,0.35803486046197924,0.30381557448740554,198.705367778449,299.02747211618635,183.71127467381208,281.2784639568943,0.01692881495427225,0.015516795338524025,0.017617683767495642,0.015593838670576773,0.13011077954678563,0.1245664294203058,0.13273162308770145,0.12487529247443936,9.233620689654078,7.528258103151596,8.572512521492825,7.074182199266574,0.8645662490314646,0.8975271768753633,0.8741062506994756,0.9036095309844105,0.26612568692056077,0.2976324762293934,0.28251107120653196,0.30381557448740554,395.3905922038466,299.02747211618635,367.3355386110821,281.2784639568943,0.014636901002268537,0.015516795338524025,0.015553472000194373,0.015593838670576773,0.12098306080715819,0.1245664294203058,0.12471355980884506,0.12487529247443936,11.629566727054014,11.52239484653368,10.844815274174803,10.792572944297927,0.8111662198222478,0.8091673170428498,0.8224432304866608,0.8191096166865998,0.23667341973664838,0.23959228201849847,0.2525031796435564,0.24748268560415507,546.6980298913408,547.3211822660493,513.3291239147079,518.8059871163658,0.013118289594165975,0.012832052830422734,0.014317641484462414,0.012931656941146156,0.11453510201752987,0.11327865125619538,0.11965634744743972,0.1137174434339172,13.498783824872032,14.12795426641986,12.796371882085104,13.3958333333322,0.76602963627254,0.7451586686563348,0.7730353501593275,0.7510001014644415,0.219683008460579,0.21298396920788454,0.2341182117814402,0.21906281787168733,671.8710854363765,717.3802562921488,650.0900982614749,700.9365791896334,0.012283511224523641,0.010962268739911164,0.013325509804153873,0.010970827146078268,0.11083100299340272,0.10470085357775821,0.11543617199194485,0.10474171636018892,15.100543478261347,16.17645687645844,14.4417588264374,15.602253302254809,0.7235838846938553,0.6913300836531217,0.7279996507551326,0.6867585975098716,0.20651773838165602,0.19525873573636235,0.2195840149951878,0.19892256483338455,788.2215630741237,852.5969696970634,771.6456504390652,865.2241647242566,0.011363163622570626,0.009791085199013524,0.01251131525425835,0.009780736508594942,0.10659814080259855,0.09894991257708884,0.11185399078378183,0.09889760618232851,Galaxy
307,Galaxy Date (44).JPG,6.462077238603265,7.943337484433809,5.1805040197900825,7.511402552926906,0.9132619863946025,0.8806630399640445,0.9355778971155079,0.8863685960226604,0.3012233283154706,0.2608545290192952,0.3422182100847451,0.27312084192237823,240.71190310345693,328.19746264011866,179.17269635127863,312.5067325653982,0.00898761969897466,0.008000500045120594,0.010076413485507238,0.008212479908052659,0.09480305743474025,0.08944551439351553,0.10038134032531762,0.09062273394713194,10.296590687706574,7.943337484433809,8.259241982508117,7.511402552926906,0.8242074902428453,0.8806630399640445,0.8712445048743727,0.8863685960226604,0.22939738189932296,0.2608545290192952,0.26204243230347884,0.27312084192237823,482.1900642898657,328.19746264011866,354.8406219631058,312.5067325653982,0.007108640154358481,0.008000500045120594,0.008612968330470044,0.008212479908052659,0.08431275202695308,0.08944551439351553,0.09280607916763882,0.09062273394713194,13.139124293786802,12.266995073892623,10.518101493472646,11.437596059114117,0.7409278422331796,0.7668355590690159,0.813597824544475,0.7860553398921081,0.20441821894883733,0.2055301660477472,0.23272700413450803,0.21571627742296356,702.1768675455899,627.4505221675404,508.9264211432508,575.7338719212235,0.006168500167378952,0.006299751607657771,0.007929884160545703,0.006556630638937369,0.07853979989393245,0.07937097459183534,0.08904989702714823,0.08097302414346008,15.323495713327672,15.449912196681916,12.277063426527763,14.1907726692231,0.6694491337202876,0.6618242778663613,0.7659936532585281,0.7022304494127029,0.18559317760355512,0.18056527708304798,0.21389526832931524,0.18756192894841422,885.7783177275319,889.5191171776546,632.6781487161759,783.2503192849144,0.005621204139435703,0.005237693651790684,0.0072641452403005,0.005403245548619671,0.07497468999226141,0.07237191203630511,0.08522995506452236,0.07350677212760516,17.18723641282449,18.082097093656206,13.683673469387509,16.210113585834744,0.6051811250359783,0.5703183922927657,0.7282612251023113,0.6373555282053238,0.1735206525247622,0.16115969523446097,0.19989328665355988,0.17216480534917178,1045.8503222724642,1104.4717652288964,726.897721879518,932.1770483850661,0.005071587675432361,0.004611106931585247,0.0067917345210610665,0.004729476792728591,0.07121508039335743,0.06790513185014257,0.08241198044617704,0.06877119159014616,Galaxy
308,Galaxy Date (46).JPG,6.978987036478761,8.606239588066716,5.460755988924716,8.290746630320157,0.9339486600795271,0.9003008894482921,0.9486633145482624,0.9097808729325597,0.29845404273371634,0.2687861015230552,0.3358361597191719,0.2691609153240561,229.9936388302701,344.8772073300269,179.2343806428228,312.08423443891553,0.01765303105506571,0.016781897287198626,0.019075027900730693,0.016695424493371712,0.13286470959237334,0.12954496241536614,0.13811237417672137,0.12921077545379764,11.085447263017581,8.606239588066716,8.915185050797549,8.290746630320157,0.8669104400146478,0.9003008894482921,0.8952818396386529,0.9097808729325597,0.23990670356737331,0.2687861015230552,0.2675884598839217,0.2691609153240561,459.0960674839288,344.8772073300269,363.196631591653,312.08423443891553,0.015778453702914814,0.016781897287198626,0.01755992991950352,0.016695424493371712,0.1256123150925689,0.12954496241536614,0.13251388576109116,0.12921077545379764,13.889438641499668,13.228099730457837,11.297302223842035,12.61752634158244,0.8091106511321611,0.810186376875738,0.8525706250527032,0.829971958047557,0.21734172175022476,0.2209193500283345,0.24215516305051393,0.2234156183269818,652.115692382855,645.7598321489545,507.5554745412337,578.4478375397929,0.014426457703437845,0.014499558953396035,0.016625912069858233,0.014664457475788595,0.12011018984015405,0.12041411442765351,0.12894150638897559,0.12109689292376,16.043378012790036,16.247436731407127,13.191910866911998,15.49794009230923,0.7586107892506482,0.7406760314139103,0.8157392994255487,0.765854729304603,0.2007771776889941,0.19707491946655425,0.22506501023193173,0.20065244901611312,816.7264203148501,866.383297710913,629.9170634920757,782.2610661958676,0.01332916635944473,0.012820339590971295,0.015560089118925915,0.013119693715122682,0.11545200890172821,0.11322693845093267,0.12474008625508448,0.11454123150692366,17.693940706816324,18.57913533834745,14.695190774136751,17.755075187971546,0.7155550981188006,0.6796335945830252,0.7848007456537544,0.710136871202286,0.18997850894226026,0.18153351066272563,0.2134097271544399,0.18524006471140575,954.1254564585981,1051.2639724311568,730.3205741626114,951.164285714354,0.012396037146322847,0.011458487423131302,0.01480877350947363,0.01187953926953943,0.11133749209643105,0.10704432457225979,0.12169130416539067,0.10899329919559014,Galaxy
309,Galaxy Date (47).JPG,6.719809419094571,8.050845377274387,5.385067983659211,8.241523213354071,0.9334253068806675,0.9107500263373528,0.9539224604396283,0.9106507753360722,0.2936202931428942,0.2581171057160839,0.31479542388439413,0.2534374727995488,216.48060594954165,287.7971401393076,150.26275836838306,288.11718678081166,0.013974484690272996,0.013067758586375634,0.015299076721386386,0.013084179297493014,0.11821372462735871,0.11431429738390397,0.1236894365796303,0.11438609748344863,10.870818986719788,8.050845377274387,8.658447684390863,8.241523213354071,0.8601613375380235,0.9107500263373528,0.9058101958733897,0.9106507753360722,0.23066215339563406,0.2581171057160839,0.2506897253616604,0.2534374727995488,449.6801524840411,287.7971401393076,304.7772298456163,288.11718678081166,0.012123079754183462,0.013067758586375634,0.013753203251646891,0.013084179297493014,0.11010485799538303,0.11431429738390397,0.11727405191109792,0.11438609748344863,13.885931794269894,12.477439175770694,10.914045669970472,12.861438679246422,0.7922774892919325,0.824705415088531,0.8648328702741799,0.821299251966353,0.20599478383738448,0.20795452159084457,0.22677357250669247,0.20378753594080887,660.6237544099063,554.2818706554657,434.13544038901733,565.052166087443,0.011175609933921206,0.010989329176127837,0.012681140059743882,0.010885885483903585,0.10571475740842054,0.10483000131702679,0.11261056815301076,0.10433544691955647,16.17800623053087,15.599541759518754,12.752009894866223,16.108125921974363,0.7365974429025544,0.7485373758008541,0.8268000175106716,0.7414852483773167,0.18843257809529051,0.18545641117791076,0.20992249903966395,0.18394016665563015,829.0034267913519,779.7173660588569,552.304761904726,801.5840996830394,0.01023157917722117,0.009559512424992533,0.011840758594997633,0.009579246480535755,0.10115126878700617,0.09777275911516732,0.10881524982739153,0.09787362505055054,18.003732045413564,18.096380952379693,14.355340831415319,18.62419047618908,0.6899230098387813,0.682969430423722,0.7901413223113575,0.6745363197913641,0.1758201796623095,0.16589589799947616,0.19820808038650803,0.1669840211174173,965.9389387192866,964.5120634919753,664.3891443483909,990.1683809522938,0.00924094663211734,0.008398470647515551,0.011100337456676903,0.008476241874524866,0.0961298425678381,0.09164317021751021,0.1053581390148711,0.09206650788709685,Galaxy
310,Galaxy Date (48).JPG,5.597602996254951,6.922175963082307,4.753965482841622,6.730211677368074,0.9169241157390009,0.8943682380021879,0.9394287344320813,0.892861248641,0.3437563157013839,0.296408503955696,0.36067542980589073,0.3026610285754198,183.4082397003815,231.80500100322288,133.86549780528182,235.11203350723693,0.02016733172174054,0.01900890263822233,0.02131058861316936,0.019154827877982436,0.14201173093002048,0.13787277700192424,0.14598146667700446,0.13840096776389404,8.855065913371494,6.922175963082307,7.553473457424682,6.730211677368074,0.8377635553624607,0.8943682380021879,0.8817812697922647,0.892861248641,0.27186542640870126,0.296408503955696,0.287207255368659,0.3026610285754198,355.58380414314985,231.80500100322288,259.87428915000527,235.11203350723693,0.017673872154893022,0.01900890263822233,0.01977101489775309,0.019154827877982436,0.13294311623733296,0.13787277700192424,0.1406094409979397,0.13840096776389404,11.036742424243625,10.387803703984465,9.531355377723653,10.195105267157354,0.7720739758342365,0.8112600556687395,0.8309005146373978,0.8007832783107545,0.24432428383237115,0.2419360924450775,0.26124173175157595,0.24822008431838138,495.32967171723567,408.8419599199139,370.03268911367445,431.5363938080811,0.016032023836855258,0.016364635229389652,0.01870752757400978,0.01639306567979931,0.12661762846008157,0.12792433400018016,0.13677546407894137,0.12803540791437074,12.673777777776154,12.599764537265301,11.020071285926447,12.54888411138481,0.7169926727462401,0.7414892754382593,0.7874936161815416,0.7224536571774703,0.22679780345443012,0.218761879417869,0.24531164471793074,0.22240618530719516,609.38214603166,552.3767915643188,462.8908971409444,593.0514434889718,0.014803378987147986,0.014249092524056458,0.017831452989149673,0.014415884392706762,0.12166913736501951,0.11936956280416067,0.13353446367567315,0.1200661667277954,14.012337164749239,14.291687136392124,12.2776028440842,14.340452488686983,0.6689970250188747,0.6817474753599689,0.7475109438048229,0.6573871648050729,0.21489846836862003,0.2028078735215749,0.2345028549322482,0.20553572913698112,705.3634993613401,670.1370135746015,547.491975622177,721.4319586295485,0.01376535837373831,0.012768059622038279,0.01707306315436617,0.012978166804486695,0.11732586404428612,0.11299583895895582,0.13066393210969188,0.11392175737973276,Galaxy
311,Galaxy Date (49).JPG,21.0,0.0,0.0,0.0,-0.9954853273137699,1.0,1.0,1.0,0.002277810628069003,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Galaxy
